Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
/CUDL/{SiteVersion}/App/AppEntry/Views/NavMenu.html,25,97,80,137,191,410,36,410,0.000%,1.20825,1.62,3.20
/CUDL/{SiteVersion}/App/AppEntry/Views/SetupForm.html,25,111,85,164,324,515,34,515,0.000%,1.21259,1.45,3.22
/CUDL/{SiteVersion}/App/AppEntry/Views/DealStructure.html,25,105,93,160,242,295,35,295,0.000%,1.22760,2.58,3.26
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantForm.html,25,89,71,151,164,270,36,270,0.000%,1.24008,4.64,3.29
/CUDL/{SiteVersion}/App/AppEntry/Views/Comment.html,25,147,72,163,879,955,33,955,0.000%,1.25489,1.18,3.33
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantResidence.html,25,81,73,124,146,182,33,182,0.000%,1.26046,2.18,3.35
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantPreviousResidenceForm.html,25,79,68,148,155,160,31,160,0.000%,1.27000,1.56,3.39
/DealerPortal/Lending/v1/rpc/Applications/GenerateDealerApplicationId,25,167,157,291,309,553,28,553,0.000%,1.27311,0.46,1.29
/DealerPortal/Lending/v1/SystemType,25,96,76,139,215,225,46,225,0.000%,1.30555,33.77,1.28
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantCurrentEmploymentForm.html,25,166,74,156,955,1241,31,1241,0.000%,1.31089,2.49,3.50
/CUDL/{SiteVersion}/App/AppEntry/Views/Collateral.html,25,88,75,145,167,190,32,190,0.000%,1.32788,3.40,3.52
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantPreviousEmploymentForm.html,25,91,65,187,239,305,33,305,0.000%,1.33404,1.41,3.57
/DealerPortal/Lending/v1/rpc/Lender/GetLoanTypeConfiguration?lenderCode={applicationLenderCode}&loanType=Auto,25,219,200,293,314,399,148,399,0.000%,1.31829,4.69,1.36
/CUDL/{SiteVersion}/App/AppEntry/Views/InventorySearch.html,25,173,77,255,955,1239,35,1239,0.000%,1.32605,2.16,3.52
/DealerPortal/DealerPortalAPI/v1/Inventory,25,384,231,407,454,3600,143,3600,0.000%,1.31912,64.30,1.30
/CUDL/{SiteVersion}/App/AppEntry/Views/SavingAppModal.html,25,140,66,270,549,641,33,641,0.000%,1.33704,2.03,3.55
/DealerPortal/Lending/v1/rpc/Applications/Submit,25,906,812,1063,1360,1958,696,1958,0.000%,1.27317,7.52,5.08
/API/DealQueue/v1/DealQueue,25,178,126,216,393,1210,39,1210,0.000%,1.26544,1.82,3.39
/DealerPortal/Lending/v1/rpc/SmartFund/GetSmartFundConfiguration,25,149,134,286,323,324,35,324,0.000%,1.26518,0.50,1.30
/Account/CUDLLogOut,25,71,41,130,203,210,31,210,0.000%,1.28422,0.87,2.68
TOTAL,1925,858,118,2768,6039,9675,28,14428,0.000%,26.30860,8602.54,55.06
