Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
/CUDL/{SiteVersion}/App/AppEntry/Views/NavMenu.html,112,162,118,284,334,1054,53,1345,0.000%,.41542,0.56,1.10
/CUDL/{SiteVersion}/App/AppEntry/Views/SetupForm.html,112,130,114,218,245,387,38,407,0.000%,.41539,0.50,1.10
/CUDL/{SiteVersion}/App/AppEntry/Views/DealStructure.html,112,166,121,242,351,1298,38,1369,0.000%,.41514,0.87,1.10
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantForm.html,112,151,128,192,244,930,47,1382,0.000%,.41510,1.55,1.10
/CUDL/{SiteVersion}/App/AppEntry/Views/Comment.html,112,140,120,241,265,529,48,549,0.000%,.41508,0.39,1.10
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantResidence.html,112,131,115,220,294,323,38,398,0.000%,.41530,0.72,1.11
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantPreviousResidenceForm.html,111,133,122,208,256,337,42,361,0.000%,.41246,0.51,1.10
/DealerPortal/Lending/v1/rpc/Applications/GenerateDealerApplicationId,111,270,262,407,509,628,38,637,0.000%,.41270,0.15,0.42
/DealerPortal/Lending/v1/SystemType,111,111,94,140,167,570,52,682,0.000%,.41208,10.66,0.40
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantCurrentEmploymentForm.html,110,176,131,302,329,534,43,1686,0.000%,.41328,0.79,1.10
/CUDL/{SiteVersion}/App/AppEntry/Views/Collateral.html,110,165,133,296,351,383,46,1054,0.000%,.41201,1.06,1.09
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantPreviousEmploymentForm.html,110,175,137,309,384,496,39,800,0.000%,.41213,0.44,1.10
/DealerPortal/Lending/v1/rpc/Lender/GetLoanTypeConfiguration?lenderCode={applicationLenderCode}&loanType=Auto,110,209,194,252,333,495,146,539,0.000%,.41231,1.47,0.43
/CUDL/{SiteVersion}/App/AppEntry/Views/InventorySearch.html,110,260,167,398,514,1525,47,3332,0.000%,.41236,0.67,1.10
/DealerPortal/DealerPortalAPI/v1/Inventory,110,363,305,517,607,1571,161,3128,0.000%,.41242,20.10,0.41
/CUDL/{SiteVersion}/App/AppEntry/Views/SavingAppModal.html,110,225,170,303,340,1309,57,3313,0.000%,.41261,0.63,1.10
/DealerPortal/Lending/v1/CreditApplication,110,381,336,493,511,993,274,1067,0.000%,.41213,2.41,1.64
/DealerPortal/Lending/v1/rpc/SmartFund/GetSmartFundConfiguration,110,180,85,305,323,693,37,3743,0.000%,.40947,0.16,0.42
/Account/CUDLLogOut,109,161,92,318,479,789,38,799,0.000%,.40887,0.28,0.85
TOTAL,9497,794,151,2741,4961,8891,28,17366,0.000%,31.20585,10342.43,64.88
