Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
/CUDL/{SiteVersion}/App/AppDetails/Views/DMSIntegration.html,117,138,124,201,273,381,41,715,0.000%,.44326,0.36,1.18
/DealerPortal/Lending/v1/CreditApplication/{dealerApplicationId}/{lendingApplicationId},117,380,344,438,472,683,219,3440,0.000%,.44281,3.10,0.45
/DealerPortal/Lending/v1/rpc/Applications/UpdateStatusIndicator?dealerApplicationId={dealerApplicationId},117,288,256,308,338,1161,207,1402,0.000%,.44301,0.13,0.50
/CUDL/{SiteVersion}/App/AppDetails/Views/Collateral.html,117,183,153,286,355,574,41,1271,0.000%,.44332,0.55,1.18
/DealerPortal/Lending/v1/rpc/SmartFund/GetSmartFundConfiguration?lenderCode={applicationLenderCode},117,83,77,110,123,238,36,368,0.000%,.44337,0.18,0.45
/DealerPortal/Lending/v1/Documents?lenderCode={applicationLenderCode},117,108,93,130,165,385,47,938,0.000%,.44329,0.50,0.44
/CUDL/{SiteVersion}/App/Common/Views/smartFundTab.html,116,254,158,428,604,1412,46,3270,0.000%,.44004,0.61,1.17
/DealerPortal/Lending/v1/rpc/SmartFund/GetApplicationDocuments?lenderCode={applicationLenderCode},116,96,79,110,202,317,40,1239,0.000%,.44048,0.72,0.45
/CUDL/{SiteVersion}/App/Common/Views/fileUpload.html,116,172,140,294,360,568,47,833,0.000%,.44016,0.47,1.17
/Account/CUDLLogOut,115,121,87,234,287,380,46,456,0.000%,.43913,0.30,0.92
TOTAL,8948,841,136,2964,5211,8913,27,257508,0.045%,29.42298,10593.68,60.94
