Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
https://uat-dealer.cudl.com,25,140,142,148,154,187,122,187,0.000%,21.96837,24.97,7.38
/Home/Login,25,29,28,34,38,53,22,53,0.000%,23.94636,8.86,19.57
/v2/,25,28,28,32,34,36,22,36,0.000%,23.78687,47.47,19.28
/v2/assets/config.json,25,28,27,31,38,42,23,42,0.000%,23.80952,19.74,19.04
/V2/assets/dictionary/dictionary.json,25,30,29,33,39,51,24,51,0.000%,23.76426,179.01,19.47
/v2/cudirect.97d2dadbd9d377a1a23e.woff2,25,33,33,38,39,55,25,55,0.000%,23.58491,545.75,20.52
/cuid/api/token/provider,25,458,383,670,773,1327,336,1327,0.000%,11.33787,9.01,6.70
/cuid/api/token,25,3745,3932,5098,5188,5286,1234,5286,0.000%,4.17502,7.24,2.58
/Home/LoginWidget,25,958,1034,1089,1175,1175,618,1175,0.000%,4.59812,13.22,8.73
/CUDL,25,112,110,136,176,209,59,209,0.000%,5.06791,216.79,17.15
/CUDL/styles/lending,25,122,114,176,240,247,35,247,0.000%,4.92223,254.49,16.51
/css,25,341,322,367,374,689,295,689,0.000%,4.70633,7.53,1.59
/CUDL/scripts/Libraries,25,374,364,583,776,834,99,834,0.000%,4.50857,1263.65,14.94
/CUDL/scripts/CUDLApp,25,294,252,446,528,1046,95,1046,0.000%,4.47067,833.75,14.80
/CUDL/CudlWebConfig/GetCudlWebConfig,25,364,368,436,482,507,239,507,0.000%,4.32077,13.35,14.17
/CUDL/App/Content/LoggerConfig/InsightLoggerConfiguration.txt,25,89,72,154,168,173,29,173,0.000%,4.46828,2.10,17.43
/CUDL/App/Content/LoggerConfig/ConsoleLoggerConfiguration.txt,25,77,76,111,145,156,25,156,0.000%,4.46110,2.10,17.40
/DealerPortal/Lending/v1/rpc/Applications/CleanApps,25,207,178,293,341,381,135,381,0.000%,4.25822,4.05,8.84
/DealerPortal/Lending/v1/rpc/FirebaseToken/GetDealQueueFirebaseToken,25,47,42,67,103,112,29,112,0.000%,4.30960,4.24,9.63
/DealerPortal/Lending/v1/rpc/FirebaseToken/GetDigitalDealQueueFirebaseToken,25,49,42,65,87,133,24,133,0.000%,4.28816,3.42,10.28
/CUDL/{SiteVersion}/App/Common/Views/siteHeader.html,25,85,78,134,164,195,27,195,0.000%,4.23155,7.17,16.45
/CUDL/{SiteVersion}/App/Home/Views/HomeComponent.html,25,83,85,136,141,142,23,142,0.000%,4.22155,4.08,16.41
/DealerPortal/DealerPortalAPI/v1/User,50,61,53,96,106,148,32,148,0.000%,8.30979,10.33,18.97
/CUDL/{SiteVersion}/App/Common/Views/SiteFooter.html,25,82,75,129,182,196,27,196,0.000%,4.15835,3.01,16.16
/CUDL/{SiteVersion}/App/Common/Views/Overlay.html,25,93,87,143,184,218,27,218,0.000%,4.11117,2.44,15.97
/DealerPortal/Lending/v1/SellerFilters/,25,162,147,227,266,469,85,469,0.000%,4.08230,555.95,8.94
/DealerPortal/Lending/v1/rpc/SmartFund/GetSmartFundLendersByDealer,25,51,47,74,75,126,28,126,0.000%,4.12269,3.66,9.21
/CUDL/{SiteVersion}/App/Common/Views/userInfo.html,25,111,104,171,216,247,27,247,0.000%,4.03486,5.54,15.67
/CUDL/{SiteVersion}/App/Common/Views/dealersDropdown.html,25,97,83,157,281,284,30,284,0.000%,3.98533,3.89,15.51
/CUDL/{SiteVersion}/App/DMS/Views/DmsSearch.html,25,95,75,157,205,312,25,312,0.000%,3.94073,6.71,15.30
/CUDL/{SiteVersion}/App/Messages/Views/MessagesComponent.html,25,88,81,118,185,263,23,263,0.000%,3.93020,2.88,15.31
/CUDL/{SiteVersion}/App/Home/Views/DealerStatisticsComponent.html,25,92,74,153,178,227,30,227,0.000%,3.92034,4.07,15.29
/API/DealQueue/v1/DealQueue?count=100,25,228,162,447,488,679,107,679,0.000%,3.83848,466.28,15.57
/CUDL/{SiteVersion}/App/Messages/Views/MessageBoardComponent.html,25,91,88,147,193,206,28,206,0.000%,3.88199,5.24,15.20
/CUDL/{SiteVersion}/App/Messages/Views/MessageDetailComponent.html,25,98,81,182,190,191,28,191,0.000%,3.79248,3.68,14.85
/DealerPortal/DealerPortalAPI/v1/DealerStatistics,25,99,109,164,180,225,30,225,0.000%,3.77529,3.22,8.96
/API/MessageBoard/v1/messages,25,171,104,275,429,717,63,717,0.000%,3.59041,2.07,13.95
/API/DMS/v1/DealerDmsRecords/CleanApps,25,113,69,176,308,541,33,541,0.000%,3.53357,1.82,14.43
/API/DMS/v1/DealerDmsRecords,25,107,74,181,346,347,31,347,0.000%,3.38387,1.94,13.38
/DealerPortal/Lending/v1/rpc/FirebaseToken/GetDmsFirebaseToken,25,83,50,168,193,196,32,196,0.000%,3.36927,2.69,8.27
/CUDL/{SiteVersion}/App/DealQueue/Views/DealQueue.html,25,81,58,118,194,353,25,353,0.000%,3.29989,3.49,13.33
/CUDL/{SiteVersion}/App/DealQueue/Views/DealQueueComponent.html,25,97,65,148,277,506,28,506,0.000%,3.10559,12.40,12.58
/CUDL/{SiteVersion}/App/Common/Views/AppSummary.html,25,99,56,159,226,661,29,661,0.000%,3.06786,18.05,12.39
/CUDL/{SiteVersion}/App/DealQueue/Views/DealQueueFiltersComponent.html,25,69,50,114,128,144,32,144,0.000%,3.03582,9.08,12.32
/CUDL/{SiteVersion}/App/Forms/Views/FormsComponent.html,25,78,58,113,212,281,31,281,0.000%,3.00806,6.75,12.16
/CUDL/{SiteVersion}/App/AppDetails/Views/Lender.html,25,80,59,130,218,226,30,226,0.000%,2.99330,4.68,12.09
/CUDL/{SiteVersion}/App/AppDetails/Views/DecisionHistory.html,25,95,78,147,267,319,31,319,0.000%,2.97159,2.82,12.03
/API/DealQueue/v1/DealQueue?count=2500,200,5129,4779,8334,8709,9430,1375,10257,0.000%,3.78939,11606.71,15.33
/CUDL/{SiteVersion}/App/AppDetails/Views/AppDetails.html,25,196,159,345,367,698,27,698,0.000%,1.30317,2.78,5.27
/CUDL/{SiteVersion}/App/AppDetails/Views/DeclineReasons.html,25,74,55,103,171,360,23,360,0.000%,1.31738,0.97,5.34
/CUDL/{SiteVersion}/App/AppDetails/Views/FundingHistory.html,25,79,50,106,140,572,29,572,0.000%,1.32254,1.26,5.36
/CUDL/{SiteVersion}/App/AppDetails/Views/DealStructure.html,25,74,52,112,257,300,29,300,0.000%,1.32577,2.01,5.37
/CUDL/{SiteVersion}/App/AppDetails/Views/LoanPackageTracking.html,25,77,50,100,324,328,27,328,0.000%,1.32795,1.06,5.38
/CUDL/{SiteVersion}/App/AppDetails/Views/Applicant.html,25,110,58,97,119,1296,28,1296,0.000%,1.32958,3.63,5.38
/CUDL/{SiteVersion}/App/AppDetails/Views/DMSIntegration.html,25,64,58,98,132,172,26,172,0.000%,1.33440,1.20,5.40
/DealerPortal/Lending/v1/CreditApplication/{dealerApplicationId}/{lendingApplicationId},25,277,202,281,342,1986,121,1986,0.000%,1.33526,9.82,3.09
/DealerPortal/Lending/v1/rpc/Applications/UpdateStatusIndicator?dealerApplicationId={dealerApplicationId},25,350,268,314,325,2228,238,2228,0.000%,1.34135,0.82,3.47
/CUDL/{SiteVersion}/App/AppDetails/Views/Collateral.html,25,112,54,143,423,760,26,760,0.000%,1.35929,1.81,5.50
/DealerPortal/Lending/v1/rpc/SmartFund/GetSmartFundConfiguration?lenderCode={applicationLenderCode},25,65,49,84,197,238,28,238,0.000%,1.36627,0.94,3.38
/DealerPortal/Lending/v1/Documents?lenderCode={applicationLenderCode},25,91,72,96,115,659,37,659,0.000%,1.37024,1.16,3.13
/CUDL/{SiteVersion}/App/Common/Views/smartFundTab.html,25,107,63,225,246,598,29,598,0.000%,1.41347,2.08,5.72
/DealerPortal/Lending/v1/rpc/SmartFund/GetApplicationDocuments?lenderCode={applicationLenderCode},25,83,78,155,165,174,31,174,0.000%,1.42865,2.75,3.76
/CUDL/{SiteVersion}/App/Common/Views/fileUpload.html,25,76,40,151,214,246,24,246,0.000%,1.43390,1.64,5.80
/Account/CUDLLogOut,25,78,72,107,175,179,31,179,0.000%,1.44726,1.45,5.05
TOTAL,1800,739,92,2653,5608,8428,22,10257,0.000%,30.33469,10716.13,96.32
