Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
/CUDL/Logos/Equifax.svg,25,86,88,118,129,134,29,134,0.000%,1.36351,2.79,4.61
/CUDL/{SiteVersion}/App/DigitalDealQueue/Views/DigitalDealQueueFiltersComponent.html,25,54,55,71,78,93,28,93,0.000%,1.37024,2.81,5.58
/CUDL/{SiteVersion}/App/Common/Views/SwapArrows-Horizontal.html,25,58,44,72,77,315,29,315,0.000%,1.37227,0.99,5.56
/API/AppStagingProxy/DigitalDeal/GetDigitalDeals?count=500,25,354,288,457,697,1061,229,1061,0.000%,1.35833,5.97,5.72
/CUDL/{SiteVersion}/App/DigitalDealDetails/Views/DigitalDealDetailsComponent.html,25,49,41,62,91,175,26,175,0.000%,1.43217,1.36,5.83
/API/AppStagingProxy/DigitalDeal/{digitalDealAppStagingId},50,466,253,811,1013,2632,182,2632,0.000%,2.60064,15.19,10.51
/CUDL/{SiteVersion}/App/DigitalDealCommon/ApplicationHeaderComponent/View/ApplicationHeaderComponent.html,25,54,45,70,148,201,27,201,0.000%,1.47215,1.61,6.03
/CUDL/{SiteVersion}/App/DigitalDealCommon/ApplicantComponent/View/ApplicantComponent.html,25,43,35,58,73,87,27,87,0.000%,1.47859,3.91,6.03
/CUDL/{SiteVersion}/App/DigitalDealCommon/CollateralComponent/View/CollateralComponent.html,25,89,36,65,97,1198,26,1198,0.000%,1.48060,1.82,6.04
/CUDL/{SiteVersion}/App/DigitalDealCommon/TradeInComponent/View/TradeInComponent.html,25,53,41,70,149,154,27,154,0.000%,1.48218,1.68,6.04
/CUDL/{SiteVersion}/App/DigitalDealCommon/ApplicationSummaryComponent/View/ApplicationSummaryComponent.html,25,53,42,67,77,275,28,275,0.000%,1.48491,2.42,6.09
/CUDL/{SiteVersion}/App/DigitalDealCommon/DealStructureComponent/View/DealStructureComponent.html,25,57,47,97,145,159,24,159,0.000%,1.48827,2.21,6.08
/CUDL/{SiteVersion}/App/DigitalDealCommon/AddOnsComponent/View/AddOnsComponent.html,25,60,40,80,134,323,25,323,0.000%,1.49147,1.43,6.08
/CUDL/{SiteVersion}/App/AppEntry/Views/AppEntry.html,25,45,41,61,68,75,27,75,0.000%,1.49647,5.81,6.05
/CUDL/{SiteVersion}/App/AppEntry/Views/NavMenu.html,25,45,42,55,81,83,27,83,0.000%,1.49754,2.10,6.06
/CUDL/{SiteVersion}/App/AppEntry/Views/Comment.html,25,61,40,57,299,306,26,306,0.000%,1.49862,1.51,6.06
/CUDL/{SiteVersion}/App/AppEntry/Views/SetupForm.html,25,53,42,75,116,192,26,192,0.000%,1.50096,1.89,6.07
