Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
/DealerPortal/Lending/v1/rpc/Approvals/OtherApprovals,25,358,138,507,745,3448,99,3448,0.000%,1.08663,0.77,2.85
/DealerPortal/Lending/v1/MemberEligibility?lenderCode={applicationLenderCode},25,926,827,1264,1283,1375,715,1375,0.000%,1.05069,0.90,2.41
/CUDL/{SiteVersion}/App/AppEntry/Views/AppEntry.html,25,144,107,169,221,778,76,778,0.000%,1.07973,4.20,4.36
/CUDL/{SiteVersion}/App/AppEntry/Views/NavMenu.html,25,41,38,63,65,67,26,67,0.000%,1.08861,1.54,4.40
/CUDL/{SiteVersion}/App/AppEntry/Views/SetupForm.html,25,37,33,51,62,82,22,82,0.000%,1.09027,1.38,4.41
/CUDL/{SiteVersion}/App/AppEntry/Views/DealStructure.html,25,42,32,60,76,95,24,95,0.000%,1.09185,2.37,4.42
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantForm.html,25,43,33,62,64,136,27,136,0.000%,1.09314,4.17,4.42
/CUDL/{SiteVersion}/App/AppEntry/Views/Comment.html,25,39,34,56,65,74,25,74,0.000%,1.09457,1.11,4.42
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantResidence.html,25,38,36,56,56,57,27,57,0.000%,1.09529,1.98,4.44
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantPreviousResidenceForm.html,25,37,33,53,56,59,25,59,0.000%,1.09664,1.43,4.46
/DealerPortal/Lending/v1/rpc/Applications/GenerateDealerApplicationId,25,117,100,169,202,391,27,391,0.000%,1.09476,0.75,2.87
/DealerPortal/Lending/v1/SystemType,25,90,79,135,148,149,42,149,0.000%,1.10030,28.68,2.67
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantCurrentEmploymentForm.html,25,37,32,54,62,68,24,68,0.000%,1.10546,2.18,4.49
/CUDL/{SiteVersion}/App/AppEntry/Views/Collateral.html,25,40,33,64,81,84,24,84,0.000%,1.10654,2.92,4.47
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantPreviousEmploymentForm.html,25,37,31,55,58,60,25,60,0.000%,1.10865,1.25,4.50
/DealerPortal/Lending/v1/rpc/Lender/GetLoanTypeConfiguration?lenderCode={applicationLenderCode}&loanType=Auto,25,130,120,177,207,232,89,232,0.000%,1.10654,2.81,2.75
/CUDL/{SiteVersion}/App/AppEntry/Views/InventorySearch.html,25,39,33,46,75,133,23,133,0.000%,1.11012,1.89,4.49
/DealerPortal/DealerPortalAPI/v1/Inventory,25,68,46,109,181,278,31,278,0.000%,1.11523,0.68,2.72
/CUDL/{SiteVersion}/App/AppEntry/Views/SavingAppModal.html,25,62,31,54,72,680,26,680,0.000%,1.11892,1.78,4.53
/DealerPortal/Lending/v1/rpc/Applications/Submit,25,769,691,997,1071,1265,608,1265,0.000%,1.12027,6.96,6.26
/API/DealQueue/v1/DealQueue,25,61,35,104,192,198,28,198,0.000%,1.18590,2.15,4.82
/DealerPortal/Lending/v1/rpc/SmartFund/GetSmartFundConfiguration,25,61,35,115,155,200,27,200,0.000%,1.19554,0.83,3.14
/Account/CUDLLogOut,25,65,51,96,171,201,25,201,0.000%,1.20523,1.21,4.20
TOTAL,2050,742,77,2674,5007,8691,20,11831,0.000%,31.13987,9679.82,100.48
