Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
/CUDL/{SiteVersion}/App/DigitalDealQueue/Views/DigitalDealQueueComponent.html,97,326,168,322,570,3275,30,9156,0.000%,.39466,1.03,1.61
/CUDL/Logos/AutoSMART.svg,96,138,101,254,340,560,29,818,0.000%,.39354,1.37,1.33
/CUDL/Logos/LendingTree.svg,96,128,92,212,278,496,31,966,0.000%,.39366,3.20,1.33
/CUDL/Logos/AutoShopping.svg,96,115,96,196,237,633,34,664,0.000%,.39379,2.45,1.33
/CUDL/Logos/AutoNavigator.svg,96,117,93,198,212,549,32,630,0.000%,.39300,1.77,1.33
/CUDL/Logos/Equifax.svg,96,128,99,196,260,623,29,1223,0.000%,.39313,0.80,1.33
/CUDL/{SiteVersion}/App/DigitalDealQueue/Views/DigitalDealQueueFiltersComponent.html,96,79,53,127,149,350,27,961,0.000%,.39319,0.80,1.60
/CUDL/{SiteVersion}/App/Common/Views/SwapArrows-Horizontal.html,96,83,57,135,184,421,26,816,0.000%,.39311,0.27,1.59
/API/AppStagingProxy/DigitalDeal/GetDigitalDeals?count=500,96,2230,451,6790,12385,18132,234,18461,0.000%,.39215,1.73,1.65
/CUDL/{SiteVersion}/App/DigitalDealDetails/Views/DigitalDealDetailsComponent.html,95,106,79,200,274,395,29,434,0.000%,.39059,0.36,1.59
/API/AppStagingProxy/DigitalDeal/{digitalDealAppStagingId},186,732,284,1642,2446,5794,184,11388,0.000%,.76344,4.48,3.09
/CUDL/{SiteVersion}/App/DigitalDealCommon/ApplicationHeaderComponent/View/ApplicationHeaderComponent.html,94,101,62,216,284,433,24,667,0.000%,.38748,0.41,1.59
/CUDL/{SiteVersion}/App/DigitalDealCommon/ApplicantComponent/View/ApplicantComponent.html,94,74,50,140,160,342,26,598,0.000%,.38677,1.01,1.58
/CUDL/{SiteVersion}/App/DigitalDealCommon/CollateralComponent/View/CollateralComponent.html,93,77,56,145,175,392,25,612,0.000%,.38339,0.46,1.57
/CUDL/{SiteVersion}/App/DigitalDealCommon/TradeInComponent/View/TradeInComponent.html,92,74,54,131,166,266,25,603,0.000%,.38117,0.42,1.56
/CUDL/{SiteVersion}/App/DigitalDealCommon/ApplicationSummaryComponent/View/ApplicationSummaryComponent.html,92,77,49,117,145,452,25,1025,0.000%,.38107,0.61,1.56
/CUDL/{SiteVersion}/App/DigitalDealCommon/DealStructureComponent/View/DealStructureComponent.html,92,112,52,160,282,1187,24,1380,0.000%,.38088,0.56,1.56
/CUDL/{SiteVersion}/App/DigitalDealCommon/AddOnsComponent/View/AddOnsComponent.html,92,87,48,112,169,710,24,710,0.000%,.38079,0.36,1.55
/CUDL/{SiteVersion}/App/AppEntry/Views/AppEntry.html,92,74,50,153,212,297,26,307,0.000%,.38063,1.48,1.54
/CUDL/{SiteVersion}/App/AppEntry/Views/NavMenu.html,92,113,54,132,216,1193,26,1193,0.000%,.38067,0.54,1.54
/CUDL/{SiteVersion}/App/AppEntry/Views/Comment.html,92,68,49,112,125,333,26,649,0.000%,.38063,0.39,1.54
/CUDL/{SiteVersion}/App/AppEntry/Views/SetupForm.html,92,70,56,125,142,290,24,300,0.000%,.38053,0.48,1.54
/CUDL/{SiteVersion}/App/AppEntry/Views/DealStructure.html,92,86,54,147,235,335,25,1212,0.000%,.38022,0.83,1.54
/CUDL/{SiteVersion}/App/Common/Views/appSetupDialog.html,91,99,58,229,265,411,27,491,0.000%,.37700,1.68,1.53
/DealerPortal/Lending/v1/MemberEligibility?lenderCode={applicationLenderCode},91,1146,995,1644,1793,2206,765,3929,0.000%,.37453,0.32,0.86
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantForm.html,89,157,126,242,553,735,30,1264,0.000%,.37046,1.41,1.50
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantResidence.html,89,82,53,155,180,696,25,715,0.000%,.37049,0.67,1.50
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantPreviousResidenceForm.html,89,99,54,145,357,715,27,1180,0.000%,.37043,0.48,1.51
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantCurrentEmploymentForm.html,89,98,50,150,270,671,27,1201,0.000%,.37034,0.73,1.51
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantPreviousEmploymentForm.html,88,73,50,117,204,438,25,716,0.000%,.37240,0.42,1.52
/CUDL/{SiteVersion}/App/AppEntry/Views/TradeIn.html,88,67,50,120,161,207,25,661,0.000%,.37226,0.63,1.51
/CUDL/{SiteVersion}/App/AppEntry/Views/Collateral.html,88,79,51,117,166,447,27,1112,0.000%,.37218,0.98,1.51
/DealerPortal/Lending/v1/SystemType,88,162,103,240,442,988,44,1444,0.000%,.37159,9.68,0.90
/DealerPortal/Lending/v1/rpc/Lender/GetLoanTypeConfiguration?lenderCode={applicationLenderCode}&loanType=Auto,88,146,117,183,247,658,87,1028,0.000%,.37142,0.94,0.92
/CUDL/{SiteVersion}/App/AppEntry/Views/InventorySearch.html,88,100,51,185,243,1175,27,1269,0.000%,.37144,0.63,1.51
/CUDL/{SiteVersion}/App/AppEntry/Views/SavingAppModal.html,88,84,51,145,207,446,25,635,0.000%,.37131,0.59,1.51
/DealerPortal/Lending/v1/rpc/Applications/Submit,88,963,760,1590,2059,2873,623,2929,0.000%,.36992,2.47,2.75
/API/DealQueue/v1/DealQueue,88,132,76,248,365,444,32,1233,0.000%,.37065,0.69,1.51
/API/AppStagingProxy/DigitalDeal/Finalize?appStagingId={digitalDealAppStagingId},88,1407,723,2925,4489,6175,542,15348,1.136%,.36972,0.20,1.54
/DealerPortal/Lending/v1/rpc/SmartFund/GetSmartFundConfiguration,87,188,166,273,348,495,30,1174,0.000%,.36642,0.25,0.97
/Account/CUDLLogOut,87,157,141,295,342,481,48,498,0.000%,.36637,0.37,1.28
TOTAL,9962,755,101,1770,5064,9396,21,28986,0.050%,32.42680,9392.35,109.65
