Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
https://uat-dealer.cudl.com,25,687,706,1032,1037,1040,209,1040,0.000%,23.47418,26.68,7.89
/Home/Login,25,33,33,36,41,42,28,42,0.000%,568.18182,210.29,464.42
/v2/,25,36,36,42,43,46,25,46,0.000%,446.42857,901.37,361.85
/v2/assets/config.json,25,31,31,35,36,39,26,39,0.000%,390.62500,323.87,312.42
/V2/assets/dictionary/dictionary.json,25,34,34,41,45,46,28,46,0.000%,357.14286,2690.29,292.62
/v2/cudirect.97d2dadbd9d377a1a23e.woff2,25,43,42,50,50,60,35,60,0.000%,260.41667,6025.95,226.59
/cuid/api/token/provider,25,563,557,621,659,662,498,662,0.000%,36.92762,29.02,21.82
/cuid/api/token,25,5285,5014,6496,6537,6548,4113,6548,0.000%,3.77188,6.42,2.34
/Home/LoginWidget,25,1365,1132,1582,3057,3256,829,3256,0.000%,7.30567,21.22,13.87
/CUDL,25,451,156,1246,1499,1678,77,1678,0.000%,7.01262,300.19,23.76
/CUDL/styles/lending,25,209,150,179,873,1267,42,1267,0.000%,6.88326,355.85,23.06
/css,25,321,320,356,368,375,283,375,0.000%,6.46329,10.49,2.18
/CUDL/scripts/Libraries,25,618,470,989,1426,2797,161,2797,0.000%,5.99808,1681.13,19.87
/CUDL/scripts/CUDLApp,25,441,221,769,1431,1789,80,1789,0.000%,5.81125,1083.76,19.24
/CUDL/CudlWebConfig/GetCudlWebConfig,25,517,381,893,1547,1842,183,1842,0.000%,5.75904,17.54,18.89
/CUDL/App/Content/LoggerConfig/InsightLoggerConfiguration.txt,25,264,130,799,995,1014,25,1014,0.000%,6.19425,2.91,24.07
/CUDL/App/Content/LoggerConfig/ConsoleLoggerConfiguration.txt,25,131,61,185,443,802,27,802,0.000%,8.04635,3.78,31.27
/DealerPortal/Lending/v1/rpc/Applications/CleanApps,25,222,218,256,281,328,151,328,0.000%,7.57576,7.17,15.74
/DealerPortal/Lending/v1/rpc/FirebaseToken/GetDealQueueFirebaseToken,25,59,45,70,180,226,29,226,0.000%,8.14332,7.97,18.15
