Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
/CUDL/{SiteVersion}/App/AppEntry/Views/SetupForm.html,25,74,58,107,127,256,28,256,0.000%,1.38850,1.85,4.18
/CUDL/{SiteVersion}/App/AppEntry/Views/DealStructure.html,25,74,67,119,136,140,29,140,0.000%,1.39307,3.11,4.20
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantForm.html,25,74,60,106,135,214,30,214,0.000%,1.39641,5.41,4.21
/CUDL/{SiteVersion}/App/AppEntry/Views/Comment.html,25,74,56,107,173,218,27,218,0.000%,1.40315,1.51,4.22
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantResidence.html,25,113,57,103,176,1236,29,1236,0.000%,1.40473,2.62,4.24
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantPreviousResidenceForm.html,25,67,58,113,117,135,28,135,0.000%,1.40964,1.92,4.28
/DealerPortal/Lending/v1/rpc/Applications/GenerateDealerApplicationId,25,130,93,225,340,645,26,645,0.000%,1.41012,0.96,2.24
/DealerPortal/Lending/v1/SystemType,25,107,82,175,255,297,44,297,0.000%,1.41812,36.96,1.98
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantCurrentEmploymentForm.html,25,97,62,116,247,604,28,604,0.000%,1.42466,2.90,4.32
/CUDL/{SiteVersion}/App/AppEntry/Views/Collateral.html,25,75,57,123,179,186,25,186,0.000%,1.42800,3.85,4.30
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantPreviousEmploymentForm.html,25,75,54,145,193,230,25,230,0.000%,1.43201,1.71,4.34
/DealerPortal/Lending/v1/rpc/Lender/GetLoanTypeConfiguration?lenderCode={applicationLenderCode}&loanType=Auto,25,217,112,230,902,1192,81,1192,0.000%,1.42678,3.62,2.07
/CUDL/{SiteVersion}/App/AppEntry/Views/InventorySearch.html,25,74,57,90,209,217,29,217,0.000%,1.43513,2.54,4.33
/DealerPortal/DealerPortalAPI/v1/Inventory,25,207,49,162,1576,2180,33,2180,0.000%,1.43910,0.87,2.02
/CUDL/{SiteVersion}/App/AppEntry/Views/SavingAppModal.html,25,88,57,127,194,411,31,411,0.000%,1.43959,2.19,4.34
/DealerPortal/Lending/v1/CreditApplication,25,259,245,300,384,409,208,409,0.000%,1.42572,8.78,6.27
/DealerPortal/Lending/v1/rpc/SmartFund/GetSmartFundConfiguration,25,65,51,101,119,271,30,271,0.000%,1.43744,0.99,2.30
/Account/CUDLLogOut,25,104,40,198,286,736,25,736,0.000%,1.43926,1.43,3.54
TOTAL,1875,794,106,2910,5338,8504,24,11398,0.053%,27.57921,9185.79,66.90
