Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
/CUDL/{SiteVersion}/App/AppEntry/Views/SetupForm.html,129,105,96,133,166,310,30,1105,0.000%,.49898,0.66,1.50
/CUDL/{SiteVersion}/App/AppEntry/Views/DealStructure.html,129,112,99,140,173,359,34,1247,0.000%,.49898,1.12,1.51
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantForm.html,129,107,93,150,175,332,34,1299,0.000%,.49899,1.93,1.51
/CUDL/{SiteVersion}/App/AppEntry/Views/Comment.html,129,111,94,158,268,393,39,440,0.000%,.49901,0.54,1.50
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantResidence.html,129,132,103,141,234,1207,39,1318,0.000%,.49902,0.93,1.51
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantPreviousResidenceForm.html,129,113,99,142,180,603,38,1162,0.000%,.49897,0.68,1.51
/DealerPortal/Lending/v1/rpc/Applications/GenerateDealerApplicationId,129,220,165,246,410,3137,34,3184,0.000%,.49891,0.34,0.79
/DealerPortal/Lending/v1/SystemType,129,153,99,179,374,1705,46,1948,0.000%,.49925,13.01,0.70
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantCurrentEmploymentForm.html,129,145,107,188,237,1184,34,3210,0.000%,.49914,1.02,1.51
/CUDL/{SiteVersion}/App/AppEntry/Views/Collateral.html,129,121,96,151,203,1258,34,1505,0.000%,.49917,1.35,1.50
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantPreviousEmploymentForm.html,129,105,97,148,195,349,39,377,0.000%,.49931,0.60,1.52
/DealerPortal/Lending/v1/rpc/Lender/GetLoanTypeConfiguration?lenderCode={applicationLenderCode}&loanType=Auto,129,199,115,200,343,2513,84,3509,0.000%,.49927,1.27,0.73
/CUDL/{SiteVersion}/App/AppEntry/Views/InventorySearch.html,129,148,102,218,243,1212,31,3684,0.000%,.49931,0.88,1.51
/DealerPortal/DealerPortalAPI/v1/Inventory,129,81,71,104,141,337,40,730,0.000%,.49959,0.30,0.70
/CUDL/{SiteVersion}/App/AppEntry/Views/SavingAppModal.html,129,176,101,212,422,1309,32,3257,0.000%,.49950,0.76,1.51
/DealerPortal/Lending/v1/CreditApplication,129,287,242,310,404,1059,212,2521,0.000%,.49911,3.07,2.19
/DealerPortal/Lending/v1/rpc/SmartFund/GetSmartFundConfiguration,129,64,59,83,116,184,33,229,0.000%,.49944,0.34,0.80
/Account/CUDLLogOut,129,130,129,209,278,531,31,571,0.000%,.49915,0.50,1.23
TOTAL,10872,693,119,2299,4840,7532,25,12946,0.028%,35.69892,11634.38,86.20
