Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
https://uat-dealer.cudl.com,25,355,152,852,1012,1047,120,1047,0.000%,14.56028,16.55,4.89
/Home/Login,25,272,63,1029,1037,1038,34,1038,0.000%,12.46261,534.95,10.19
/Account/Login,25,2475,2433,2932,3642,3862,1472,3862,0.000%,5.11771,15.52,5.25
/CUDL,25,225,145,460,742,945,87,945,0.000%,6.76224,289.26,16.29
/CUDL/styles/lending,25,103,60,121,485,645,33,645,0.000%,6.83060,354.16,16.24
/css,25,336,321,366,375,600,295,600,0.000%,6.40533,10.43,2.16
/CUDL/scripts/Libraries,25,356,176,821,1128,1195,84,1195,0.000%,6.15612,1725.43,14.39
/CUDL/scripts/CUDLApp,25,108,68,180,268,557,36,557,0.000%,6.01974,630.27,14.06
/CUDL/CudlWebConfig/GetCudlWebConfig,25,545,366,1087,1217,1336,188,1336,0.000%,5.80316,18.29,13.37
/CUDL/App/Content/LoggerConfig/InsightLoggerConfiguration.txt,25,167,89,324,777,969,24,969,0.000%,7.25479,3.40,20.79
/CUDL/App/Content/LoggerConfig/ConsoleLoggerConfiguration.txt,25,205,59,121,482,3230,29,3230,0.000%,4.76644,2.24,13.66
/DealerPortal/Lending/v1/rpc/Applications/CleanApps,25,291,169,192,1316,1530,124,1530,0.000%,4.66592,4.43,4.66
/DealerPortal/Lending/v1/rpc/FirebaseToken/GetDealQueueFirebaseToken,25,111,32,58,87,1879,25,1879,0.000%,4.80954,4.73,5.81
/DealerPortal/Lending/v1/rpc/FirebaseToken/GetDigitalDealQueueFirebaseToken,25,40,34,49,76,96,24,96,0.000%,4.80400,3.83,6.59
/CUDL/{SiteVersion}/App/Common/Views/siteHeader.html,25,145,89,141,450,1030,49,1030,0.000%,4.71254,8.25,13.43
/CUDL/{SiteVersion}/App/Home/Views/HomeComponent.html,25,79,66,121,135,228,25,228,0.000%,4.56704,4.67,13.02
/DealerPortal/DealerPortalAPI/v1/User,50,201,48,335,1587,1708,32,1708,0.000%,9.10249,11.25,11.42
/CUDL/{SiteVersion}/App/Common/Views/SiteFooter.html,25,120,72,166,463,782,25,782,0.000%,4.99102,3.89,14.23
/CUDL/{SiteVersion}/App/Common/Views/Overlay.html,25,90,62,177,252,296,28,296,0.000%,4.83746,3.15,13.78
/DealerPortal/Lending/v1/SellerFilters/,25,390,159,431,1678,2468,102,2468,0.000%,4.51508,781.06,5.25
/DealerPortal/Lending/v1/rpc/SmartFund/GetSmartFundLendersByDealer,25,263,48,373,1764,2417,28,2417,0.000%,4.31854,3.83,5.21
/CUDL/{SiteVersion}/App/Common/Views/userInfo.html,25,118,107,217,258,282,26,282,0.000%,4.15282,5.93,11.83
/CUDL/{SiteVersion}/App/Common/Views/dealersDropdown.html,25,84,64,150,189,207,26,207,0.000%,4.12950,4.26,11.79
/CUDL/{SiteVersion}/App/DMS/Views/DmsSearch.html,25,124,77,131,211,1170,27,1170,0.000%,4.00834,7.05,11.41
/CUDL/{SiteVersion}/App/Messages/Views/MessagesComponent.html,25,82,61,146,164,227,29,227,0.000%,3.88380,3.06,11.11
/CUDL/{SiteVersion}/App/Home/Views/DealerStatisticsComponent.html,25,82,64,162,166,173,32,173,0.000%,3.80807,4.17,10.90
/API/DealQueue/v1/DealQueue?count=100,25,329,276,537,850,1129,118,1129,0.000%,3.67918,471.33,11.11
/CUDL/{SiteVersion}/App/Messages/Views/MessageBoardComponent.html,25,114,97,189,235,293,32,293,0.000%,3.67377,5.17,10.61
/CUDL/{SiteVersion}/App/Messages/Views/MessageDetailComponent.html,25,89,74,149,158,177,28,177,0.000%,3.63266,3.73,10.50
/DealerPortal/DealerPortalAPI/v1/DealerStatistics,25,155,82,238,483,1057,25,1057,0.000%,3.61952,3.07,4.87
/API/MessageBoard/v1/messages,25,125,77,280,296,318,38,318,4.000%,3.57756,5.03,10.23
/API/AppStagingProxy/DigitalDeal/GetDigitalDeals?count=100&startDate={currentUtcTime},25,528,438,761,1187,1219,265,1219,0.000%,3.39674,14.92,10.57
/CUDL/{SiteVersion}/App/DealQueue/Views/DealQueue.html,25,237,94,200,238,3259,31,3259,0.000%,2.46305,2.76,7.42
/CUDL/{SiteVersion}/App/DealQueue/Views/DealQueueComponent.html,25,89,58,152,170,215,30,215,0.000%,2.43262,9.84,7.35
/CUDL/{SiteVersion}/App/Common/Views/AppSummary.html,25,117,83,222,275,367,28,367,0.000%,2.42272,14.39,7.30
/CUDL/{SiteVersion}/App/DealQueue/Views/DealQueueFiltersComponent.html,25,150,87,176,316,1272,27,1272,0.000%,2.22717,6.72,6.75
/CUDL/{SiteVersion}/App/Forms/Views/FormsComponent.html,25,93,79,144,200,208,33,208,0.000%,2.24115,5.15,6.76
/CUDL/{SiteVersion}/App/AppDetails/Views/Lender.html,25,91,73,156,164,244,32,244,0.000%,2.22460,3.60,6.70
/CUDL/{SiteVersion}/App/AppDetails/Views/DecisionHistory.html,25,90,70,158,167,168,31,168,0.000%,2.22124,2.23,6.71
/API/DealQueue/v1/DealQueue?count=2500,200,6441,6901,9278,9767,11303,1451,13752,0.000%,3.22857,10314.41,9.75
/CUDL/{SiteVersion}/App/DigitalDealQueue/Views/DigitalDealQueueComponent.html,25,177,178,242,305,423,75,423,0.000%,1.34575,3.63,4.09
/CUDL/Logos/AutoSMART.svg,25,93,57,109,455,471,28,471,0.000%,1.37476,4.79,3.24
/CUDL/Logos/LendingTree.svg,25,67,49,91,102,414,31,414,0.000%,1.37696,11.18,3.25
/CUDL/Logos/AutoShopping.svg,25,58,47,81,96,178,28,178,0.000%,1.38030,8.60,3.26
/CUDL/Logos/AutoNavigator.svg,25,53,47,78,93,127,29,127,0.000%,1.38282,6.22,3.26
/CUDL/Logos/Equifax.svg,25,53,45,73,91,154,29,154,0.000%,1.38958,2.84,3.27
/CUDL/{SiteVersion}/App/DigitalDealQueue/Views/DigitalDealQueueFiltersComponent.html,25,76,69,119,157,175,28,175,0.000%,1.39276,2.91,4.24
/CUDL/{SiteVersion}/App/Common/Views/SwapArrows-Horizontal.html,25,94,79,117,153,372,40,372,0.000%,1.40268,1.06,4.24
/API/AppStagingProxy/DigitalDeal/GetDigitalDeals?count=500,25,579,395,880,1454,1770,294,1770,0.000%,1.35678,5.96,4.31
/CUDL/{SiteVersion}/App/DigitalDealDetails/Views/DigitalDealDetailsComponent.html,25,73,71,108,140,166,27,166,0.000%,1.47076,1.45,4.48
