Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
/CUDL/{SiteVersion}/App/AppEntry/Views/SetupForm.html,110,99,83,135,152,231,24,1235,0.000%,.42634,0.57,1.28
/CUDL/{SiteVersion}/App/AppEntry/Views/DealStructure.html,110,108,86,125,143,1248,25,1270,0.000%,.42629,0.95,1.29
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantForm.html,110,94,93,129,170,217,29,236,0.000%,.42624,1.65,1.29
/CUDL/{SiteVersion}/App/AppEntry/Views/Comment.html,110,104,96,160,224,366,26,367,0.000%,.42627,0.46,1.28
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantResidence.html,110,92,87,143,156,282,30,322,0.000%,.42626,0.80,1.29
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantPreviousResidenceForm.html,109,102,84,138,171,359,27,1265,0.000%,.42498,0.58,1.29
/DealerPortal/Lending/v1/rpc/Applications/GenerateDealerApplicationId,109,285,157,402,680,3432,34,3492,0.000%,.42412,0.29,0.67
/DealerPortal/Lending/v1/SystemType,109,122,103,188,272,390,46,428,0.000%,.42409,11.05,0.59
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantCurrentEmploymentForm.html,109,140,93,175,244,1238,27,3285,0.000%,.42395,0.86,1.29
/CUDL/{SiteVersion}/App/AppEntry/Views/Collateral.html,109,147,91,144,276,1241,32,3244,0.000%,.42397,1.14,1.28
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantPreviousEmploymentForm.html,109,95,90,140,179,253,31,362,0.000%,.42401,0.51,1.29
/DealerPortal/Lending/v1/rpc/Lender/GetLoanTypeConfiguration?lenderCode={applicationLenderCode}&loanType=Auto,109,207,119,263,587,1270,81,3289,0.000%,.42319,1.08,0.62
/CUDL/{SiteVersion}/App/AppEntry/Views/InventorySearch.html,108,109,93,173,201,289,26,1197,0.000%,.43334,0.77,1.31
/DealerPortal/DealerPortalAPI/v1/Inventory,108,87,64,116,151,224,31,1597,0.000%,.43344,0.26,0.61
/CUDL/{SiteVersion}/App/AppEntry/Views/SavingAppModal.html,108,129,89,158,237,396,28,3266,0.000%,.43288,0.66,1.31
/DealerPortal/Lending/v1/rpc/Applications/Submit,108,790,598,1326,1505,3481,478,3807,0.000%,.43197,2.70,1.97
/API/DealQueue/v1/DealQueue,108,282,166,339,1269,3206,35,3226,0.000%,.43223,0.76,1.31
/DealerPortal/Lending/v1/rpc/SmartFund/GetSmartFundConfiguration,108,139,64,197,249,1742,33,2662,0.000%,.43226,0.31,0.70
/Account/CUDLLogOut,108,125,57,316,491,1132,30,1514,0.000%,.43197,0.43,1.06
TOTAL,9476,792,116,2641,6014,8496,23,13474,0.011%,31.26382,10442.51,75.85
