Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
/DealerPortal/Lending/v1/CreditApplication/{dealerApplicationId}/{lendingApplicationId},25,193,189,232,240,406,140,406,0.000%,1.19417,8.78,1.53
/DealerPortal/Lending/v1/rpc/Applications/UpdateStatusIndicator?dealerApplicationId={dealerApplicationId},25,212,207,230,234,240,192,240,0.000%,1.19686,0.73,1.86
/CUDL/{SiteVersion}/App/AppDetails/Views/Collateral.html,25,91,87,132,158,197,30,197,0.000%,1.20621,1.67,3.64
/DealerPortal/Lending/v1/rpc/SmartFund/GetSmartFundConfiguration?lenderCode={applicationLenderCode},25,48,49,60,71,76,30,76,0.000%,1.20825,0.83,1.75
/DealerPortal/Lending/v1/Documents?lenderCode={applicationLenderCode},25,53,48,76,81,105,27,105,0.000%,1.20872,1.02,1.52
/CUDL/{SiteVersion}/App/Common/Views/smartFundTab.html,25,69,63,107,121,126,25,126,0.000%,1.20942,1.84,3.64
/DealerPortal/Lending/v1/rpc/SmartFund/GetApplicationDocuments?lenderCode={applicationLenderCode},25,91,45,67,73,1214,28,1214,0.000%,1.21177,2.33,1.94
/CUDL/{SiteVersion}/App/Common/Views/fileUpload.html,25,71,60,122,132,176,24,176,0.000%,1.21177,1.45,3.65
/Account/CUDLLogOut,25,43,44,55,68,75,25,75,0.000%,1.21236,1.21,2.98
TOTAL,1650,915,103,3615,6737,9080,23,11746,0.061%,24.30366,9179.07,58.73
