Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
https://qa-dealer.cudl.com,6000,214,169,328,427,647,106,21021,0.017%,1.96609,1.11,0.66
/Home/Login,5999,45,32,63,83,316,18,1270,0.000%,1.96625,0.72,0.88
/v2/,5999,40,31,59,70,256,18,1123,0.000%,1.96625,3.92,0.86
/v2/assets/config.json,5999,39,30,56,68,265,18,379,0.000%,1.96625,1.63,0.84
/V2/assets/dictionary/dictionary.json,5999,39,32,58,69,258,19,376,0.000%,1.96626,14.81,0.88
/v2/cudirect.97d2dadbd9d377a1a23e.woff2,5999,45,36,65,84,296,22,673,0.000%,1.96625,45.50,0.98
/cuid/api/token/provider,5999,2548,654,4947,11442,32371,305,59259,0.033%,1.96605,1.63,1.17
/cuid/api/token,5997,15440,12336,36345,41824,59080,888,91208,18.476%,1.96514,2.83,1.22
/Home/LoginWidget,4889,21918,4838,82119,92773,100789,698,109090,0.082%,1.60217,4.17,2.47
/CUDL,4885,615,140,1462,2102,3270,26,565858,0.041%,1.60125,4.23,4.91
/CUDL/styles/lending,4883,271,106,735,1106,2136,31,3912,0.000%,1.60060,82.14,4.87
/css,4883,425,361,569,670,1176,201,15414,0.000%,1.60048,2.59,0.54
/CUDL/scripts/Libraries,4883,919,369,1797,2426,3430,83,566211,0.041%,1.60063,448.06,4.85
/CUDL/scripts/CUDLApp,4881,566,281,1409,2054,3404,58,5298,0.000%,1.60025,297.96,4.84
/CUDL/CudlWebConfig/GetCudlWebConfig,4881,1096,483,2456,3689,5784,168,567444,0.020%,1.60017,4.40,4.79
/CUDL/App/Content/LoggerConfig/InsightLoggerConfiguration.txt,4880,412,134,735,1159,2267,23,567141,0.020%,1.59981,0.75,5.78
/CUDL/App/Content/LoggerConfig/ConsoleLoggerConfiguration.txt,4879,180,88,413,592,1512,22,5075,0.000%,1.59950,0.75,5.78
/DealerPortal/Lending/v1/rpc/Applications/CleanApps,4879,298,222,524,649,1201,107,4018,0.000%,1.59945,0.46,3.40
/DealerPortal/Lending/v1/rpc/FirebaseToken/GetDealQueueFirebaseToken,4879,75,45,112,165,603,21,4852,0.000%,1.59956,0.76,3.30
/DealerPortal/Lending/v1/rpc/FirebaseToken/GetDigitalDealQueueFirebaseToken,4879,72,44,105,156,586,20,1355,0.000%,1.59955,0.76,3.31
/CUDL/{SiteVersion}/App/Common/Views/siteHeader.html,4879,438,103,488,712,1607,23,566431,0.041%,1.59955,2.60,5.75
/CUDL/{SiteVersion}/App/Home/Views/HomeComponent.html,4877,277,84,399,542,1186,22,566562,0.041%,1.59891,1.43,5.75
/DealerPortal/DealerPortalAPI/v1/User,9750,173,68,344,635,2140,33,6248,0.000%,3.19636,2.63,6.49
/CUDL/{SiteVersion}/App/Common/Views/SiteFooter.html,4875,518,93,414,532,1146,22,566547,0.082%,1.59821,1.04,5.74
/CUDL/{SiteVersion}/App/Common/Views/Overlay.html,4871,254,82,362,487,844,22,566573,0.021%,1.59691,0.83,5.74
/DealerPortal/Lending/v1/SellerFilters/,4870,191,110,414,600,1237,34,2554,0.000%,1.59657,85.76,3.22
/DealerPortal/Lending/v1/rpc/SmartFund/GetSmartFundLendersByDealer,4870,204,49,174,333,621,23,566250,0.021%,1.59659,0.54,3.29
/CUDL/{SiteVersion}/App/Common/Views/userInfo.html,4869,618,87,386,516,1041,22,566719,0.082%,1.59627,2.08,5.73
/CUDL/{SiteVersion}/App/Common/Views/dealersDropdown.html,4865,596,74,325,502,871,23,566468,0.082%,1.59495,1.44,5.74
/CUDL/{SiteVersion}/App/DMS/Views/DmsSearch.html,4861,242,73,295,463,675,23,565937,0.021%,1.59364,2.60,5.72
/CUDL/{SiteVersion}/App/Messages/Views/MessagesComponent.html,4860,120,70,268,474,646,23,2328,0.000%,1.59332,1.05,5.75
/CUDL/{SiteVersion}/App/Home/Views/DealerStatisticsComponent.html,4860,234,70,243,452,720,22,566545,0.021%,1.59330,1.54,5.75
/API/DealQueue/v1/DealQueue?count=100&startDate={currentUtcTime},4859,373,82,388,503,958,26,566321,0.041%,1.59297,0.40,6.00
/CUDL/{SiteVersion}/App/Messages/Views/MessageBoardComponent.html,4857,231,65,221,445,700,22,566360,0.021%,1.59257,2.04,5.79
/CUDL/{SiteVersion}/App/Messages/Views/MessageDetailComponent.html,4856,111,64,230,442,623,22,2383,0.000%,1.59223,1.43,5.79
/DealerPortal/DealerPortalAPI/v1/DealerStatistics,4856,255,61,264,505,1141,21,566312,0.021%,1.59224,0.83,3.25
/API/MessageBoard/v1/messages,4855,264,76,314,489,765,25,566329,5.685%,1.59191,0.91,5.74
TOTAL,194162,1377,91,912,2490,35153,18,567444,0.732%,63.52406,1026.33,147.26
