Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
https://qa-dealer.cudl.com,6000,235,177,361,434,871,104,21090,0.050%,2.17503,1.23,0.73
/Home/Login,5997,47,34,71,90,317,19,1136,0.000%,2.17449,0.80,0.97
/v2/,5997,43,33,64,78,272,16,1236,0.000%,2.17449,4.34,0.96
/v2/assets/config.json,5997,41,32,64,78,263,16,657,0.000%,2.17450,1.80,0.93
/V2/assets/dictionary/dictionary.json,5997,43,33,66,79,175,19,3493,0.000%,2.17450,16.38,0.97
/v2/cudirect.97d2dadbd9d377a1a23e.woff2,5997,48,37,74,96,273,21,461,0.000%,2.17450,50.32,1.08
/cuid/api/token/provider,5997,2866,738,8144,12749,33561,308,53622,0.050%,2.17424,1.80,1.29
/cuid/api/token,5994,15489,11583,38630,44973,53337,897,86285,14.398%,2.17282,3.21,1.35
/Home/LoginWidget,5131,18662,3985,79425,90585,102712,720,107935,0.877%,1.86040,4.83,2.87
/CUDL,5086,406,130,1288,1962,2888,26,21037,0.039%,1.84478,4.88,5.66
/CUDL/styles/lending,5084,252,107,592,1007,2152,31,6822,0.000%,1.84406,94.63,5.61
/css,5084,406,361,545,635,940,218,15341,0.000%,1.84391,2.99,0.62
/CUDL/scripts/Libraries,5084,617,332,1495,2107,3346,82,6940,0.000%,1.84411,516.43,5.58
/CUDL/scripts/CUDLApp,5084,489,250,1153,1784,3125,60,5037,0.000%,1.84412,343.37,5.58
/CUDL/CudlWebConfig/GetCudlWebConfig,5084,969,461,2400,3422,6167,167,8482,0.000%,1.84418,5.07,5.52
/CUDL/App/Content/LoggerConfig/InsightLoggerConfiguration.txt,5084,588,114,571,956,2088,22,566666,0.079%,1.84492,0.87,6.66
/CUDL/App/Content/LoggerConfig/ConsoleLoggerConfiguration.txt,5080,153,77,342,536,1230,20,3515,0.000%,1.84349,0.87,6.66
/DealerPortal/Lending/v1/rpc/Applications/CleanApps,5080,278,210,475,576,1148,112,3688,0.000%,1.84341,0.53,3.92
/DealerPortal/Lending/v1/rpc/FirebaseToken/GetDealQueueFirebaseToken,5080,65,42,98,134,546,19,2287,0.000%,1.84351,0.87,3.80
/DealerPortal/Lending/v1/rpc/FirebaseToken/GetDigitalDealQueueFirebaseToken,5080,64,41,95,128,529,17,2379,0.000%,1.84351,0.87,3.81
/CUDL/{SiteVersion}/App/Common/Views/siteHeader.html,5080,411,95,444,668,1489,22,565898,0.039%,1.84350,2.99,6.63
/CUDL/{SiteVersion}/App/Home/Views/HomeComponent.html,5078,135,76,271,479,933,23,3880,0.000%,1.84281,1.65,6.63
/DealerPortal/DealerPortalAPI/v1/User,10156,163,66,198,537,2392,33,6831,0.000%,3.68553,3.03,7.49
/CUDL/{SiteVersion}/App/Common/Views/SiteFooter.html,5078,146,85,316,489,903,22,21061,0.020%,1.84282,1.20,6.63
/CUDL/{SiteVersion}/App/Common/Views/Overlay.html,5077,127,74,236,435,727,21,21046,0.020%,1.84247,0.96,6.62
/DealerPortal/Lending/v1/SellerFilters/,5076,173,100,357,559,1155,37,4962,0.000%,1.84211,98.95,3.72
/DealerPortal/Lending/v1/rpc/SmartFund/GetSmartFundLendersByDealer,5076,79,47,124,223,568,21,3142,0.000%,1.84211,0.62,3.79
/CUDL/{SiteVersion}/App/Common/Views/userInfo.html,5076,366,83,326,501,878,22,566151,0.039%,1.84211,2.40,6.62
/CUDL/{SiteVersion}/App/Common/Views/dealersDropdown.html,5074,231,71,229,465,686,22,566224,0.020%,1.84139,1.66,6.63
/CUDL/{SiteVersion}/App/DMS/Views/DmsSearch.html,5073,227,70,214,438,671,22,566114,0.020%,1.84102,3.00,6.61
/CUDL/{SiteVersion}/App/Messages/Views/MessagesComponent.html,5072,112,69,204,414,679,22,2509,0.000%,1.84066,1.22,6.64
/CUDL/{SiteVersion}/App/Home/Views/DealerStatisticsComponent.html,5072,223,68,204,422,673,22,566312,0.020%,1.84065,1.78,6.64
/API/DealQueue/v1/DealQueue?count=100&startDate={currentUtcTime},5071,136,80,271,504,905,27,5050,0.000%,1.84028,0.47,6.93
/CUDL/{SiteVersion}/App/Messages/Views/MessageBoardComponent.html,5071,107,66,192,405,650,23,2290,0.000%,1.84077,2.35,6.69
/CUDL/{SiteVersion}/App/Messages/Views/MessageDetailComponent.html,5071,104,64,171,360,582,22,21044,0.020%,1.84078,1.65,6.69
/DealerPortal/DealerPortalAPI/v1/DealerStatistics,5070,132,56,241,419,1108,21,6356,0.000%,1.84045,0.96,3.76
/API/MessageBoard/v1/messages,5070,141,79,245,465,862,25,30085,6.568%,1.84045,1.05,6.64
TOTAL,200358,1230,87,853,2454,31261,16,566666,0.630%,72.52203,1179.51,169.51
