Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
https://qa-dealer.cudl.com,6000,228,179,353,431,866,109,21072,0.017%,2.33151,1.32,0.78
/Home/Login,5999,47,34,66,88,325,19,1099,0.000%,2.33179,0.86,1.04
/v2/,5999,41,33,59,73,267,19,1274,0.000%,2.33179,4.65,1.02
/v2/assets/config.json,5999,40,32,59,73,271,18,427,0.000%,2.33179,1.93,1.00
/V2/assets/dictionary/dictionary.json,5999,41,34,60,73,173,19,580,0.000%,2.33178,17.56,1.04
/v2/cudirect.97d2dadbd9d377a1a23e.woff2,5999,48,38,70,94,290,21,596,0.000%,2.33178,53.96,1.16
/cuid/api/token/provider,5999,2260,612,5909,10580,22639,267,28938,0.000%,2.33150,1.93,1.38
/cuid/api/token,5999,13580,8510,33309,38500,45710,892,48787,12.302%,2.33093,3.49,1.45
/Home/LoginWidget,5261,13224,3750,60194,83819,97286,708,105464,0.019%,2.04451,5.32,3.15
/CUDL,5260,708,135,1561,2086,3737,25,565913,0.038%,2.04466,5.41,6.27
/CUDL/styles/lending,5258,372,112,654,1059,2068,31,566152,0.019%,2.04387,104.87,6.21
/css,5257,391,351,508,630,884,206,3345,0.000%,2.04236,3.31,0.69
/CUDL/scripts/Libraries,5257,724,360,1545,2129,3816,83,389061,0.019%,2.04254,571.89,6.18
/CUDL/scripts/CUDLApp,5256,731,260,1279,1881,3295,61,567091,0.038%,2.04216,380.10,6.18
/CUDL/CudlWebConfig/GetCudlWebConfig,5254,870,459,2063,3054,5141,167,7763,0.000%,2.04123,5.61,6.11
/CUDL/App/Content/LoggerConfig/InsightLoggerConfiguration.txt,5254,280,123,657,1115,2132,22,4791,0.000%,2.04132,0.96,7.37
/CUDL/App/Content/LoggerConfig/ConsoleLoggerConfiguration.txt,5254,171,86,396,584,1404,22,4016,0.000%,2.04134,0.96,7.37
/DealerPortal/Lending/v1/rpc/Applications/CleanApps,5254,299,210,497,641,1284,109,21035,0.038%,2.04124,0.59,4.34
/DealerPortal/Lending/v1/rpc/FirebaseToken/GetDealQueueFirebaseToken,5252,71,42,101,133,580,19,2746,0.000%,2.04055,0.97,4.21
/DealerPortal/Lending/v1/rpc/FirebaseToken/GetDigitalDealQueueFirebaseToken,5252,69,42,102,138,556,20,2916,0.000%,2.04055,0.97,4.22
/CUDL/{SiteVersion}/App/Common/Views/siteHeader.html,5252,316,102,482,727,1608,24,566043,0.038%,2.04055,3.31,7.34
/CUDL/{SiteVersion}/App/Home/Views/HomeComponent.html,5250,257,80,351,514,1131,21,566220,0.019%,2.03975,1.83,7.34
/DealerPortal/DealerPortalAPI/v1/User,10498,145,65,202,513,1755,33,6101,0.000%,4.07870,3.36,8.29
/CUDL/{SiteVersion}/App/Common/Views/SiteFooter.html,5249,489,88,372,516,1287,22,566520,0.095%,2.03936,1.33,7.33
/CUDL/{SiteVersion}/App/Common/Views/Overlay.html,5244,239,77,271,458,967,21,566478,0.019%,2.03742,1.07,7.32
/DealerPortal/Lending/v1/SellerFilters/,5243,180,102,358,578,1207,36,3372,0.000%,2.03703,109.42,4.11
/DealerPortal/Lending/v1/rpc/SmartFund/GetSmartFundLendersByDealer,5243,198,47,149,417,710,22,566252,0.019%,2.03707,0.68,4.19
/CUDL/{SiteVersion}/App/Common/Views/userInfo.html,5242,255,84,348,498,1046,21,566109,0.019%,2.03666,2.65,7.32
/CUDL/{SiteVersion}/App/Common/Views/dealersDropdown.html,5241,236,74,267,486,916,22,566303,0.019%,2.03628,1.84,7.33
/CUDL/{SiteVersion}/App/DMS/Views/DmsSearch.html,5240,342,72,251,469,1022,22,566200,0.038%,2.03589,3.32,7.31
/CUDL/{SiteVersion}/App/Messages/Views/MessagesComponent.html,5238,332,69,220,460,682,21,566668,0.038%,2.03511,1.35,7.33
/CUDL/{SiteVersion}/App/Home/Views/DealerStatisticsComponent.html,5236,330,68,212,433,635,22,566885,0.038%,2.03432,1.97,7.34
/API/DealQueue/v1/DealQueue?count=100&startDate={currentUtcTime},5234,249,78,318,502,1042,26,566382,0.038%,2.03354,0.52,7.66
/CUDL/{SiteVersion}/App/Messages/Views/MessageBoardComponent.html,5232,215,66,201,406,615,22,566642,0.019%,2.03276,2.60,7.39
/CUDL/{SiteVersion}/App/Messages/Views/MessageDetailComponent.html,5231,106,65,192,409,614,21,2347,0.000%,2.03237,1.83,7.39
/DealerPortal/DealerPortalAPI/v1/DealerStatistics,5231,137,60,238,459,1182,22,5097,0.000%,2.03234,1.06,4.15
/API/MessageBoard/v1/messages,5231,358,81,307,535,1008,28,566411,5.678%,2.03233,1.16,7.32
TOTAL,205397,1050,90,849,2200,25465,18,567091,0.519%,79.63992,1303.15,187.27
