Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
https://qa-dealer.cudl.com,25,138,133,163,170,172,119,172,0.000%,22.83105,12.89,7.65
/Home/Login,25,27,27,31,32,33,22,33,0.000%,25.43235,9.36,11.35
/v2/,25,29,28,33,34,45,21,45,0.000%,25.38071,51.26,11.15
/v2/assets/config.json,25,27,27,32,34,34,22,34,0.000%,25.48420,21.10,10.90
/V2/assets/dictionary/dictionary.json,25,28,27,31,34,46,23,46,0.000%,25.32928,190.81,11.33
/v2/cudirect.97d2dadbd9d377a1a23e.woff2,25,31,30,37,39,54,24,54,0.000%,25.00000,578.49,12.45
/cuid/api/token/provider,25,2764,746,7112,7201,7253,343,7253,0.000%,3.11100,2.66,1.84
/cuid/api/token,25,8946,11060,11311,11430,11548,4376,11548,0.000%,2.06475,3.35,1.28
/Home/LoginWidget,25,1885,1914,2163,2197,2488,1451,2488,0.000%,7.19632,18.37,10.99
/CUDL,25,144,59,264,399,709,29,709,0.000%,11.05217,29.23,33.26
/CUDL/styles/lending,25,134,87,248,305,347,60,347,0.000%,10.90275,560.19,32.50
/css,25,335,331,366,379,397,281,397,0.000%,9.96413,15.89,3.35
/CUDL/scripts/Libraries,25,542,469,944,1062,1084,116,1084,0.000%,9.69744,2715.70,28.79
/CUDL/scripts/CUDLApp,25,334,239,691,866,922,98,922,0.000%,8.06972,1503.06,23.94
/CUDL/CudlWebConfig/GetCudlWebConfig,25,464,388,763,885,996,188,996,0.000%,7.65931,21.70,22.48
/CUDL/App/Content/LoggerConfig/InsightLoggerConfiguration.txt,25,259,235,573,619,636,28,636,0.000%,8.59993,4.04,30.38
/CUDL/App/Content/LoggerConfig/ConsoleLoggerConfiguration.txt,25,128,62,164,533,598,23,598,0.000%,8.83080,4.15,31.19
/DealerPortal/Lending/v1/rpc/Applications/CleanApps,25,163,162,193,198,235,124,235,0.000%,8.81213,2.53,18.43
/DealerPortal/Lending/v1/rpc/FirebaseToken/GetDealQueueFirebaseToken,25,34,29,52,56,57,23,57,0.000%,9.20132,4.37,18.65
/DealerPortal/Lending/v1/rpc/FirebaseToken/GetDigitalDealQueueFirebaseToken,25,32,28,43,57,57,20,57,0.000%,9.20810,4.37,18.72
/CUDL/{SiteVersion}/App/Common/Views/siteHeader.html,25,185,77,553,559,667,23,667,0.000%,8.97666,14.57,31.58
/CUDL/{SiteVersion}/App/Home/Views/HomeComponent.html,25,189,58,537,555,574,29,574,0.000%,10.33485,9.25,36.36
/DealerPortal/DealerPortalAPI/v1/User,50,60,51,73,79,336,38,336,0.000%,22.42152,18.50,44.76
/CUDL/{SiteVersion}/App/Common/Views/SiteFooter.html,25,114,75,126,462,667,27,667,0.000%,11.61170,7.57,40.85
/CUDL/{SiteVersion}/App/Common/Views/Overlay.html,25,52,52,74,76,98,27,98,0.000%,11.97318,6.26,42.08
/DealerPortal/Lending/v1/SellerFilters/,25,81,79,99,110,115,57,115,0.000%,12.09482,594.97,23.97
/DealerPortal/Lending/v1/rpc/SmartFund/GetSmartFundLendersByDealer,25,33,30,43,54,67,26,67,0.000%,12.35178,4.37,25.01
/CUDL/{SiteVersion}/App/Common/Views/userInfo.html,25,89,61,129,167,652,25,652,0.000%,12.08897,15.73,42.50
/CUDL/{SiteVersion}/App/Common/Views/dealersDropdown.html,25,63,55,113,114,114,28,114,0.000%,14.31844,12.93,50.44
/CUDL/{SiteVersion}/App/DMS/Views/DmsSearch.html,25,58,55,87,97,111,25,111,0.000%,14.14027,23.07,49.68
/CUDL/{SiteVersion}/App/Messages/Views/MessagesComponent.html,25,48,43,75,85,95,24,95,0.000%,14.35956,9.49,50.64
/CUDL/{SiteVersion}/App/Home/Views/DealerStatisticsComponent.html,25,48,49,67,72,78,27,78,0.000%,14.14827,13.66,49.95
/API/DealQueue/v1/DealQueue?count=100,25,285,245,419,850,962,84,962,0.000%,11.97318,1477.38,44.13
/CUDL/{SiteVersion}/App/Messages/Views/MessageBoardComponent.html,25,57,51,95,122,144,27,144,0.000%,12.17137,15.56,43.28
/CUDL/{SiteVersion}/App/Messages/Views/MessageDetailComponent.html,25,52,54,82,87,88,25,88,0.000%,12.21299,10.97,43.44
/DealerPortal/DealerPortalAPI/v1/DealerStatistics,25,59,36,101,112,117,22,117,0.000%,11.91611,6.33,23.93
