Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
/DealerPortal/Lending/v1/rpc/Approvals/PreApprovals,98,1997,1042,4851,7647,9460,732,10009,0.000%,.47853,0.16,1.05
/DealerPortal/Lending/v1/rpc/Approvals/OtherApprovals,92,214,127,311,360,1305,68,3111,0.000%,.47722,0.16,1.07
/DealerPortal/Lending/v1/MemberEligibility?lenderCode={applicationLenderCode},92,346,335,416,432,522,260,580,0.000%,.47666,0.16,0.99
/CUDL/{SiteVersion}/App/AppEntry/Views/AppEntry.html,92,290,184,374,572,3195,39,3620,0.000%,.47695,1.82,1.76
/CUDL/{SiteVersion}/App/AppEntry/Views/NavMenu.html,92,180,114,226,254,1331,30,4203,0.000%,.47724,0.64,1.76
/CUDL/{SiteVersion}/App/AppEntry/Views/SetupForm.html,92,145,107,252,305,759,32,896,0.000%,.47695,0.57,1.76
/CUDL/{SiteVersion}/App/AppEntry/Views/DealStructure.html,92,173,118,242,322,552,29,3335,0.000%,.47688,1.00,1.76
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantForm.html,92,132,107,197,257,336,31,1248,0.000%,.47689,1.78,1.76
/CUDL/{SiteVersion}/App/AppEntry/Views/Comment.html,92,131,116,180,226,438,32,1021,0.000%,.47688,0.45,1.76
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantResidence.html,92,114,112,160,185,299,29,344,0.000%,.47680,0.83,1.76
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantPreviousResidenceForm.html,92,117,108,156,183,262,31,591,0.000%,.47673,0.59,1.77
/DealerPortal/Lending/v1/rpc/Applications/GenerateDealerApplicationId,92,164,167,252,276,347,28,457,0.000%,.47703,0.17,1.00
/DealerPortal/Lending/v1/SystemType,92,121,100,176,218,404,40,1328,0.000%,.47713,13.42,0.99
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantCurrentEmploymentForm.html,92,133,112,213,275,404,25,510,0.000%,.47701,0.91,1.77
/CUDL/{SiteVersion}/App/AppEntry/Views/Collateral.html,92,143,103,194,319,969,43,1297,0.000%,.47693,1.22,1.76
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantPreviousEmploymentForm.html,92,130,121,199,221,304,29,486,0.000%,.47686,0.50,1.77
/DealerPortal/Lending/v1/rpc/Lender/GetLoanTypeConfiguration?lenderCode={applicationLenderCode}&loanType=Auto,92,220,163,318,348,1371,122,1495,0.000%,.47630,1.70,1.01
/CUDL/{SiteVersion}/App/AppEntry/Views/InventorySearch.html,92,149,116,267,303,488,27,886,0.000%,.47629,0.78,1.76
/DealerPortal/DealerPortalAPI/v1/Inventory,92,263,231,370,512,648,130,890,0.000%,.47510,23.16,0.98
/CUDL/{SiteVersion}/App/AppEntry/Views/SavingAppModal.html,92,228,127,279,531,2330,38,3370,0.000%,.47535,0.72,1.75
/DealerPortal/Lending/v1/rpc/Applications/Submit,92,757,677,893,1140,1844,609,1937,0.000%,.47404,2.80,2.41
/API/DealQueue/v1/DealQueue,92,205,166,370,477,576,55,651,0.000%,.47527,0.72,1.76
/DealerPortal/Lending/v1/rpc/SmartFund/GetSmartFundConfiguration,92,172,183,267,289,334,29,467,0.000%,.47540,0.19,1.00
/Account/CUDLLogOut,92,151,123,296,329,404,31,422,0.000%,.47567,0.32,1.48
TOTAL,9052,828,134,2589,4788,8832,21,40024,0.088%,30.00799,9002.33,85.48
