Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
/CUDL/{SiteVersion}/App/DigitalDealQueue/Views/DigitalDealQueueFiltersComponent.html,75,105,95,159,180,328,30,490,0.000%,.43464,0.88,1.62
/CUDL/{SiteVersion}/App/Common/Views/SwapArrows-Horizontal.html,75,120,96,180,225,433,27,1048,0.000%,.43488,0.30,1.61
/API/AppStagingProxy/DigitalDeal/GetDigitalDeals?count=500,75,9698,1281,45718,46975,48485,744,49005,0.000%,.43308,132.93,1.67
/CUDL/{SiteVersion}/App/DigitalDealDetails/Views/DigitalDealDetailsComponent.html,75,222,160,277,316,949,39,3159,0.000%,.43760,0.40,1.63
/API/AppStagingProxy/DigitalDeal/{digitalDealAppStagingId},150,2346,402,1070,2703,46683,214,48318,0.000%,.86755,4.80,3.20
/CUDL/{SiteVersion}/App/DigitalDealCommon/ApplicationHeaderComponent/View/ApplicationHeaderComponent.html,75,111,87,191,213,309,29,705,0.000%,.43861,0.47,1.64
/CUDL/{SiteVersion}/App/DigitalDealCommon/ApplicantComponent/View/ApplicantComponent.html,75,82,75,134,145,157,26,181,0.000%,.43858,1.15,1.64
/CUDL/{SiteVersion}/App/DigitalDealCommon/CollateralComponent/View/CollateralComponent.html,75,74,66,104,136,170,30,183,0.000%,.43844,0.53,1.64
/CUDL/{SiteVersion}/App/DigitalDealCommon/TradeInComponent/View/TradeInComponent.html,75,82,81,122,141,150,29,182,0.000%,.43858,0.49,1.64
/CUDL/{SiteVersion}/App/DigitalDealCommon/ApplicationSummaryComponent/View/ApplicationSummaryComponent.html,75,78,64,122,134,169,29,319,0.000%,.43863,0.70,1.64
/CUDL/{SiteVersion}/App/DigitalDealCommon/DealStructureComponent/View/DealStructureComponent.html,75,81,66,129,185,225,29,317,0.000%,.43869,0.64,1.64
/CUDL/{SiteVersion}/App/DigitalDealCommon/AddOnsComponent/View/AddOnsComponent.html,75,89,67,128,167,276,26,795,0.000%,.43883,0.41,1.64
/CUDL/{SiteVersion}/App/AppEntry/Views/AppEntry.html,75,76,67,122,126,140,30,165,0.000%,.43887,1.68,1.62
/CUDL/{SiteVersion}/App/AppEntry/Views/NavMenu.html,75,77,64,130,147,170,27,232,0.000%,.43890,0.59,1.62
/CUDL/{SiteVersion}/App/AppEntry/Views/Comment.html,75,86,71,130,170,302,26,432,0.000%,.43895,0.41,1.62
