Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
https://qa-dealer.cudl.com,25,158,158,172,179,183,130,183,0.000%,22.44165,12.67,7.52
/Home/Login,25,30,28,37,49,61,22,61,0.000%,25.25253,9.30,11.27
/v2/,25,31,30,37,49,57,23,57,0.000%,25.32928,50.54,11.13
/v2/assets/config.json,25,28,28,33,35,51,21,51,0.000%,25.45825,21.11,10.89
/V2/assets/dictionary/dictionary.json,25,30,31,36,39,55,23,55,0.000%,25.40650,191.39,11.36
/v2/cudirect.97d2dadbd9d377a1a23e.woff2,25,37,32,53,59,61,26,61,0.000%,25.17623,582.56,12.54
/cuid/api/token/provider,25,738,812,1052,1149,1185,354,1185,0.000%,14.41753,12.33,8.52
/cuid/api/token,25,10921,10848,11393,11446,11547,10330,11547,0.000%,1.96850,3.19,1.22
/Home/LoginWidget,25,2295,2055,3798,4779,5163,814,5163,0.000%,4.75556,12.14,7.26
/CUDL,25,91,94,152,175,180,29,180,0.000%,5.75109,15.21,17.31
/CUDL/styles/lending,25,88,75,130,137,177,40,177,0.000%,5.73526,294.68,17.09
/css,25,365,354,413,433,437,302,437,0.000%,5.38213,8.73,1.81
/CUDL/scripts/Libraries,25,308,232,563,658,1080,101,1080,0.000%,5.12190,1434.35,15.21
/CUDL/scripts/CUDLApp,25,244,202,296,361,1471,91,1471,0.000%,5.02614,936.16,14.91
/CUDL/CudlWebConfig/GetCudlWebConfig,25,387,316,497,813,935,232,935,0.000%,4.69925,13.04,13.79
/CUDL/App/Content/LoggerConfig/InsightLoggerConfiguration.txt,25,113,103,158,295,311,29,311,0.000%,4.77099,2.24,16.85
/CUDL/App/Content/LoggerConfig/ConsoleLoggerConfiguration.txt,25,88,70,117,238,291,28,291,0.000%,4.58884,2.16,16.21
/DealerPortal/Lending/v1/rpc/Applications/CleanApps,25,187,171,249,266,267,140,267,0.000%,4.42556,1.27,9.26
/DealerPortal/Lending/v1/rpc/FirebaseToken/GetDealQueueFirebaseToken,25,38,36,46,51,91,25,91,0.000%,4.47147,2.12,9.06
/DealerPortal/Lending/v1/rpc/FirebaseToken/GetDigitalDealQueueFirebaseToken,25,38,35,50,51,74,25,74,0.000%,4.46508,2.12,9.08
/CUDL/{SiteVersion}/App/Common/Views/siteHeader.html,25,76,61,115,197,209,27,209,0.000%,4.42635,7.18,15.57
/CUDL/{SiteVersion}/App/Home/Views/HomeComponent.html,25,63,53,111,113,210,25,210,0.000%,4.49317,4.02,15.81
/DealerPortal/DealerPortalAPI/v1/User,50,54,52,70,72,73,38,73,0.000%,8.86682,7.32,17.70
/CUDL/{SiteVersion}/App/Common/Views/SiteFooter.html,25,108,80,195,316,433,26,433,0.000%,4.24160,2.77,14.92
/CUDL/{SiteVersion}/App/Common/Views/Overlay.html,25,92,75,124,328,386,27,386,0.000%,4.07034,2.13,14.31
