Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
https://qa-dealer.cudl.com,134,104,68,159,214,584,26,1042,0.000%,.44647,0.25,0.15
/Home/Login,133,80,56,110,204,914,22,976,0.000%,.44335,0.16,0.20
/v2/,132,87,52,92,140,1203,23,1220,0.000%,.44022,0.88,0.19
/v2/assets/config.json,132,73,53,106,305,407,23,452,0.000%,.44012,0.36,0.19
/V2/assets/dictionary/dictionary.json,131,72,53,90,135,371,25,1375,0.000%,.43725,3.29,0.20
/v2/cudirect.97d2dadbd9d377a1a23e.woff2,131,99,67,172,276,615,27,1455,0.000%,.43721,10.12,0.22
/cuid/api/token/provider,131,607,503,945,1111,1485,279,1641,0.000%,.43555,0.37,0.26
/cuid/api/token,129,3525,1229,12287,12548,13160,936,13204,0.000%,.42647,0.69,0.26
/Home/LoginWidget,123,1369,1146,2066,2345,4021,771,4844,0.000%,.46014,1.17,0.70
/CUDL,123,275,108,269,1619,3198,29,3236,0.000%,.46237,1.22,1.39
/CUDL/styles/lending,123,201,165,392,448,682,59,860,0.000%,.46217,23.75,1.38
/css,123,525,462,668,914,1722,320,2421,0.000%,.46148,0.75,0.16
/CUDL/scripts/Libraries,123,502,308,928,1599,3625,101,3694,0.000%,.46186,129.34,1.37
/CUDL/scripts/CUDLApp,123,416,291,905,1178,1821,79,2480,0.000%,.46183,86.02,1.37
/CUDL/CudlWebConfig/GetCudlWebConfig,123,581,378,1368,1719,3374,198,3419,0.000%,.46148,1.28,1.35
/CUDL/App/Content/LoggerConfig/InsightLoggerConfiguration.txt,123,174,121,303,458,1055,25,1684,0.000%,.46255,0.22,1.63
/CUDL/App/Content/LoggerConfig/ConsoleLoggerConfiguration.txt,123,125,99,216,264,570,29,775,0.000%,.46282,0.22,1.63
/DealerPortal/Lending/v1/rpc/Applications/CleanApps,123,341,184,272,859,3223,98,3267,0.000%,.46276,0.13,0.97
/DealerPortal/Lending/v1/rpc/FirebaseToken/GetDealQueueFirebaseToken,123,95,54,120,212,402,25,3117,0.000%,.46297,0.22,0.94
/DealerPortal/Lending/v1/rpc/FirebaseToken/GetDigitalDealQueueFirebaseToken,123,58,51,101,120,151,25,326,0.000%,.46297,0.22,0.94
/CUDL/{SiteVersion}/App/Common/Views/siteHeader.html,123,162,105,233,380,1404,33,1471,0.000%,.46292,0.75,1.63
/CUDL/{SiteVersion}/App/Home/Views/HomeComponent.html,123,118,100,184,229,558,28,591,0.000%,.46544,0.42,1.64
/DealerPortal/DealerPortalAPI/v1/User,246,94,66,109,145,426,37,3298,0.000%,.93110,0.77,1.86
/CUDL/{SiteVersion}/App/Common/Views/SiteFooter.html,123,123,99,219,323,433,28,521,0.000%,.46565,0.30,1.64
/CUDL/{SiteVersion}/App/Common/Views/Overlay.html,123,114,95,228,267,382,26,605,0.000%,.46573,0.24,1.64
/DealerPortal/Lending/v1/SellerFilters/,123,157,117,243,291,499,53,2775,0.000%,.46565,22.91,0.92
/DealerPortal/Lending/v1/rpc/SmartFund/GetSmartFundLendersByDealer,123,60,57,94,109,177,25,185,0.000%,.46572,0.16,0.94
/CUDL/{SiteVersion}/App/Common/Views/userInfo.html,123,145,101,208,265,358,29,3164,0.000%,.46566,0.61,1.64
/CUDL/{SiteVersion}/App/Common/Views/dealersDropdown.html,123,111,98,201,232,389,30,662,0.000%,.46537,0.42,1.64
/CUDL/{SiteVersion}/App/DMS/Views/DmsSearch.html,123,127,98,188,248,830,28,1373,0.000%,.46561,0.76,1.64
/CUDL/{SiteVersion}/App/Messages/Views/MessagesComponent.html,123,113,97,179,233,411,30,459,0.000%,.46555,0.31,1.64
/CUDL/{SiteVersion}/App/Home/Views/DealerStatisticsComponent.html,123,109,91,169,263,350,32,440,0.000%,.46548,0.45,1.64
/API/DealQueue/v1/DealQueue?count=100,123,317,232,619,681,1064,94,1907,0.000%,.46530,57.42,1.71
/CUDL/{SiteVersion}/App/Messages/Views/MessageBoardComponent.html,123,140,105,259,341,580,37,682,0.000%,.46535,0.59,1.65
/CUDL/{SiteVersion}/App/Messages/Views/MessageDetailComponent.html,123,138,95,197,228,473,33,3218,0.000%,.46531,0.42,1.65
/DealerPortal/DealerPortalAPI/v1/DealerStatistics,123,228,164,404,548,3174,25,3234,0.000%,.46535,0.25,0.93
/API/MessageBoard/v1/messages,123,178,114,280,424,781,48,3262,0.000%,.46529,0.27,1.64
/API/DMS/v1/DealerDmsRecords/CleanApps,123,184,117,401,522,995,36,1966,0.000%,.46532,0.09,1.73
/API/DMS/v1/DealerDmsRecords,123,141,107,262,351,534,30,1059,0.000%,.46537,0.12,1.67
/DealerPortal/Lending/v1/rpc/FirebaseToken/GetDmsFirebaseToken,123,93,63,210,235,394,24,446,0.000%,.46545,0.22,0.97
/API/AppStagingProxy/DigitalDeal/GetDigitalDeals?count=100&startDate={currentUtcTime},123,3167,486,5521,27748,29296,254,29477,0.000%,.44677,1.13,1.69
/CUDL/{SiteVersion}/App/DealQueue/Views/DealQueue.html,123,162,113,218,370,614,28,3306,0.000%,.44726,0.44,1.65
/CUDL/{SiteVersion}/App/DealQueue/Views/DealQueueComponent.html,123,136,103,209,386,967,28,1289,0.000%,.44726,1.75,1.65
/CUDL/{SiteVersion}/App/Common/Views/AppSummary.html,123,135,104,198,247,716,29,1818,0.000%,.44709,2.60,1.65
/CUDL/{SiteVersion}/App/DealQueue/Views/DealQueueFiltersComponent.html,123,180,105,242,382,1483,31,3333,0.000%,.44709,1.30,1.65
/CUDL/{SiteVersion}/App/Forms/Views/FormsComponent.html,123,145,107,230,263,1304,32,1305,0.000%,.44705,0.97,1.65
/CUDL/{SiteVersion}/App/AppDetails/Views/Lender.html,123,149,117,229,282,1289,28,1438,0.000%,.44685,0.66,1.65
/CUDL/{SiteVersion}/App/AppDetails/Views/DecisionHistory.html,123,134,115,227,246,551,27,960,0.000%,.44678,0.39,1.65
/API/DealQueue/v1/DealQueue?count=2500,904,5073,4346,8816,9610,11996,1330,13972,0.000%,3.20544,9950.14,11.82
/CUDL/{SiteVersion}/App/Common/Views/appSetupDialog.html,111,221,209,303,380,511,33,829,0.000%,.47838,2.10,1.76
/DealerPortal/Lending/v1/rpc/Approvals/SmartApprovals,111,342,223,334,561,3282,133,3564,0.000%,.47737,0.16,1.06
/DealerPortal/Lending/v1/rpc/Approvals/PreApprovals,111,3541,1265,11418,16866,25028,790,27648,0.000%,.46190,0.15,1.02
/DealerPortal/Lending/v1/rpc/Approvals/OtherApprovals,111,171,141,285,316,534,71,640,0.000%,.46413,0.16,1.04
/DealerPortal/Lending/v1/MemberEligibility?lenderCode={applicationLenderCode},111,373,332,478,596,873,262,1212,0.000%,.46357,0.16,0.97
/CUDL/{SiteVersion}/App/AppEntry/Views/AppEntry.html,111,223,194,316,393,1252,43,1420,0.000%,.46357,1.77,1.71
/CUDL/{SiteVersion}/App/AppEntry/Views/NavMenu.html,111,140,108,246,282,503,25,1263,0.000%,.46349,0.62,1.71
/CUDL/{SiteVersion}/App/AppEntry/Views/SetupForm.html,111,135,112,229,257,410,28,875,0.000%,.46316,0.55,1.71
/CUDL/{SiteVersion}/App/AppEntry/Views/DealStructure.html,111,154,114,224,281,1187,29,1269,0.000%,.46309,0.97,1.71
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantForm.html,111,137,109,205,237,827,32,1319,0.000%,.46300,1.73,1.71
/CUDL/{SiteVersion}/App/AppEntry/Views/Comment.html,111,121,105,201,273,427,27,445,0.000%,.46273,0.44,1.70
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantResidence.html,111,135,108,174,265,1267,29,1479,0.000%,.46245,0.80,1.71
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantPreviousResidenceForm.html,111,119,109,172,232,376,36,390,0.000%,.46221,0.57,1.71
/DealerPortal/Lending/v1/rpc/Applications/GenerateDealerApplicationId,111,166,163,267,288,511,38,615,0.000%,.46202,0.17,0.97
/DealerPortal/Lending/v1/SystemType,111,124,88,183,220,636,40,1437,0.000%,.46223,13.00,0.95
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantCurrentEmploymentForm.html,111,150,115,213,286,1277,35,1319,0.000%,.46221,0.88,1.71
/CUDL/{SiteVersion}/App/AppEntry/Views/Collateral.html,111,124,107,183,210,381,33,1239,0.000%,.46230,1.18,1.70
/CUDL/{SiteVersion}/App/AppEntry/Views/ApplicantPreviousEmploymentForm.html,111,118,104,228,252,305,32,361,0.000%,.46253,0.49,1.71
/DealerPortal/Lending/v1/rpc/Lender/GetLoanTypeConfiguration?lenderCode={applicationLenderCode}&loanType=Auto,111,189,160,270,305,397,117,1353,0.000%,.46256,1.65,0.98
/CUDL/{SiteVersion}/App/AppEntry/Views/InventorySearch.html,111,155,116,243,255,738,45,1463,0.000%,.46216,0.75,1.70
/DealerPortal/DealerPortalAPI/v1/Inventory,111,306,219,612,755,1097,123,1855,0.000%,.46186,22.51,0.96
/CUDL/{SiteVersion}/App/AppEntry/Views/SavingAppModal.html,111,165,121,249,341,483,38,2280,0.000%,.46242,0.70,1.71
/DealerPortal/Lending/v1/CreditApplication,111,315,286,395,458,533,246,1612,0.000%,.46190,2.70,2.34
